id,nick,Total kills,Headshot %,Total deaths,K/D Ratio,Damage / Round,Grenade dmg / Round,Maps played,Rounds played,Kills / round,Assists / round,Deaths / round,Saved by teammate / round,Saved teammates / round,Rating 2.0,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,awp,ak47,m4a1,usp_silencer,deagle,glock,p250,sg556,mp9,mac10,m4a1_silencer,cz75a,ump45,ssg08,galilar,famas,aug,hegrenade,tec9,mp5sd,fiveseven,hkp2000,mp7,world,bizon,nova,taser,mag7,p90,smokegrenade,decoy,sawedoff,scar20,usp_silencer_off,xm1014,g3sg1,negev,knife,m4a1_silencer_off,revolver,gallil,Rating 1.0,m249,molotov,flashbang,molotov_projectile,incgrenade,zeus
339,ange1,31392,51.3%,32077,0.98,80.1,5.0,1728,45027,0.70,0.17,0.71,0.10,0.07,,31392,32077,0.98,0.70,20977,K - D diff.,6016,6382,0.94,1.10,72.8%,19.0%,24050,13183,5668,1738,336,52,23022,702,1724,5467,437,62,556,11664,3542,1344,721,1014,688,295,307,638,5390,856,681,67,584,1203,344,291,182,1,350,275,71,7,3,1,0,33,23,0,,0,79,33,2,0,1,0,0,0,,0.99,0,,,0,,0
630,mutiris,19397,51.1%,19382,1.00,78.1,5.6,1077,28155,0.69,0.15,0.69,0.10,0.10,,19397,19382,1.00,0.69,13276,K - D diff.,2933,2938,1.00,1.01,72.7%,15.2%,14879,8575,3521,977,180,23,14792,100,876,3359,263,32,34,7615,4706,919,480,851,339,108,368,252,722,416,159,65,683,831,127,176,171,0,70,108,45,13,7,0,0,4,45,0,,0,1,1,0,0,0,0,0,,,0.99,,0,,,,
10372,kaboose,10006,54.9%,10311,0.97,76.1,2.4,549,14235,0.70,0.12,0.72,0.11,0.11,,10006,10311,0.97,0.70,6668,K - D diff.,1561,1756,0.89,1.01,72.3%,16.1%,7567,4184,1777,575,117,15,7189,271,625,1836,74,31,248,4176,1267,483,298,359,183,412,145,164,966,205,254,5,73,91,204,26,58,0,141,106,55,1,0,2,4,9,7,,,0,15,0,7,3,0,0,,,,0.99,0,0,,0,,1
8875,gade,16516,53.7%,16598,1.00,72.8,3.6,948,24884,0.66,0.12,0.67,0.10,0.10,,16516,16598,1.00,0.66,11104,K - D diff.,2348,2634,0.89,0.96,73.3%,13.6%,13780,7039,2948,910,185,22,12705,96,881,2609,192,62,91,7042,3108,753,532,544,159,356,160,160,608,250,466,5,322,480,789,111,119,84,176,70,11,16,0,1,2,1,0,,,2,0,6,39,0,,0,,0,,0.99,0,,,1,,
9130,drone,8164,61.8%,8332,0.98,75.2,3.9,454,11841,0.69,0.13,0.70,0.12,0.11,,8164,8332,0.98,0.69,5472,K - D diff.,1188,1484,0.80,0.96,71.1%,14.5%,6369,3454,1458,461,84,15,6059,84,346,1573,80,32,70,3479,1265,468,164,347,139,95,65,63,583,281,207,14,125,374,138,47,89,0,57,27,9,0,0,0,0,26,2,,,0,0,0,0,0,1,0,,,,0.99,,,,0,1,
15204,vegi,13332,47.5%,13542,0.98,77.1,3.7,703,19219,0.69,0.14,0.70,0.10,0.10,1.04,13332,13542,0.98,0.69,9029,K - D diff.,1978,2205,0.90,0.99,70.5%,14.7%,10190,5795,2352,716,145,21,10154,69,661,2312,137,35,62,5667,2420,749,527,453,231,167,390,201,869,228,59,7,156,212,663,84,75,5,38,4,3,14,0,1,0,0,3,,,0,0,7,12,0,,0,0,,,,,,,,0,
9291,krii,7051,49.0%,7046,1.00,74.2,3.2,398,10522,0.67,0.14,0.67,0.10,0.12,,7051,7046,1.00,0.67,4807,K - D diff.,797,809,0.99,0.92,75.3%,11.3%,5715,3121,1212,396,72,6,5332,80,314,1270,61,13,50,3031,1479,346,177,276,142,94,47,86,282,103,153,28,101,176,169,28,86,2,84,45,26,5,0,0,0,0,0,,,0,0,0,1,2,3,0,,,,0.99,0,,0,0,,
735,dosia,25164,48.1%,24852,1.01,73.9,5.5,1427,37405,0.67,0.15,0.66,0.08,0.08,,25164,24852,1.01,0.67,17234,K - D diff.,3031,3325,0.91,0.92,75.9%,12.0%,20171,11189,4502,1307,219,17,17932,646,1715,4391,403,102,540,9770,3920,1015,546,865,1083,11,177,350,3196,163,1023,43,442,518,75,296,204,7,193,299,34,1,81,16,1,28,43,,,2,54,15,7,9,0,0,,0,,0.99,0,,,1,,0
12089,vanity,10461,41.8%,10381,1.01,74.0,4.6,609,15688,0.67,0.13,0.66,0.10,0.09,1.06,10461,10381,1.01,0.67,7175,K - D diff.,1741,1661,1.05,1.05,74.9%,15.6%,8513,4662,1865,532,107,9,5631,1891,811,1902,168,84,1800,2580,1213,540,401,383,234,921,255,272,34,249,240,81,173,137,573,103,18,12,26,38,3,9,13,1,11,24,16,0,,1,10,0,16,0,0,0,,,,,2,,,,,
17937,isak,7710,49.7%,7692,1.00,74.0,5.4,430,11607,0.66,0.14,0.66,0.10,0.10,1.04,7710,7692,1.00,0.66,5250,K - D diff.,962,1028,0.94,0.93,71.8%,11.8%,6357,3385,1364,413,82,6,5619,236,265,1423,163,24,216,3440,1104,371,566,246,83,50,178,57,424,27,21,14,193,192,216,111,85,1,26,19,2,12,5,0,2,2,1,,,0,0,0,2,6,0,0,,0,,,,,,,1,
8324,morelz,18850,47.0%,19102,0.99,76.8,3.2,1024,27206,0.69,0.14,0.70,0.09,0.08,,18850,19102,0.99,0.69,12775,K - D diff.,2823,3070,0.92,1.00,71.9%,15.0%,14431,8159,3387,1016,196,17,13464,504,1084,3477,257,83,475,7933,4169,381,676,612,445,113,520,237,666,347,238,29,100,98,385,179,215,12,191,610,70,4,0,3,0,56,7,,,0,0,0,0,0,3,0,,,,0.99,,,,0,,0
10052,fitch,10410,52.6%,10620,0.98,77.9,4.9,574,15207,0.68,0.15,0.70,0.09,0.08,,10410,10620,0.98,0.68,6993,K - D diff.,1682,1764,0.95,1.03,74.1%,15.5%,8214,4443,1835,575,128,12,7718,90,660,1804,119,37,76,4513,1911,588,228,350,136,1,145,182,287,293,297,10,111,312,583,66,148,22,49,12,13,3,0,3,0,17,1,,,0,4,0,4,0,0,0,0,0,,0.99,,,,0,,
7529,saggerton,9723,42.6%,9954,0.98,75.4,4.6,540,14097,0.69,0.15,0.71,0.11,0.10,,9723,9954,0.98,0.69,6493,K - D diff.,1492,1586,0.94,1.01,74.8%,15.6%,7604,4065,1749,573,94,12,7165,121,418,1840,140,47,100,4205,1316,384,275,339,226,3,7,18,1095,38,306,17,151,387,6,85,205,,191,181,38,1,19,5,6,23,30,,,0,1,0,0,3,,0,2,,,0.99,,,0,0,,1
18317,magixx,9484,57.8%,9338,1.02,69.8,3.6,557,14684,0.65,0.11,0.64,0.10,0.10,1.04,9484,9338,1.02,0.65,6532,K - D diff.,1360,1369,0.99,0.97,73.5%,12.8%,8152,4295,1636,499,90,12,7004,335,370,1639,104,63,309,3250,1523,487,429,356,167,1064,265,81,205,10,18,25,281,301,380,57,81,1,53,29,4,13,0,1,0,16,1,1,,,0,5,30,1,,0,,,,,,,,,,
8871,lukki,15622,51.2%,15631,1.00,72.4,3.0,893,23437,0.67,0.13,0.67,0.12,0.12,,15622,15631,1.00,0.67,10697,K - D diff.,2058,2119,0.97,0.96,73.0%,12.6%,12740,6969,2740,808,152,28,11597,84,903,2814,155,117,76,6772,3351,809,430,674,205,22,135,222,836,375,460,6,134,352,130,81,182,18,104,34,35,17,1,0,1,75,32,,0,0,2,0,16,0,0,0,,,,0.99,,,0,,,
12113,jonji,17205,41.2%,17587,0.98,80.3,6.3,962,24684,0.70,0.17,0.71,0.11,0.08,1.09,17205,17587,0.98,0.70,11642,K - D diff.,3350,3535,0.95,1.11,73.2%,18.6%,13042,7460,3027,945,194,16,11507,857,1471,3007,279,133,804,5506,2666,535,633,580,231,1190,381,584,296,413,452,44,605,523,721,130,122,22,155,330,27,15,1,3,5,54,4,0,,3,8,0,17,1,7,0,0,,,,0,1,0,,,
8082,azr,19524,51.5%,19699,0.99,74.4,3.9,1093,28528,0.68,0.14,0.69,0.11,0.11,,19524,19699,0.99,0.68,13330,K - D diff.,2571,2508,1.03,0.97,72.0%,12.5%,15198,8637,3423,1054,201,15,14216,230,1736,3132,196,43,160,7877,4594,1055,169,678,246,388,427,459,501,648,729,70,244,287,325,98,250,15,78,3,87,10,0,1,0,28,19,,,0,0,0,0,0,0,0,,0,,0.99,,,,,0,
13989,ryotzz,7922,37.2%,8076,0.98,80.4,5.9,447,11613,0.68,0.18,0.70,0.10,0.09,1.08,7922,8076,0.98,0.68,5354,K - D diff.,1209,1371,0.88,0.99,76.7%,15.6%,6259,3448,1351,455,93,7,5520,211,686,1368,143,18,177,2891,1508,414,283,303,62,169,109,157,86,270,412,34,81,76,709,75,22,6,9,4,2,4,0,1,2,4,0,,,0,0,0,2,,,0,,0,,,,1,,,,
8508,davey,14126,41.3%,14409,0.98,76.8,2.8,800,20694,0.68,0.14,0.70,0.08,0.08,,14126,14409,0.98,0.68,9540,K - D diff.,1961,2160,0.91,0.97,71.4%,14.2%,11154,6114,2492,742,169,23,8902,917,1382,2505,129,314,777,5078,697,426,243,417,279,127,277,768,2263,265,209,103,242,226,268,59,284,44,179,249,60,6,1,12,10,110,23,,,0,34,0,154,3,0,0,1,0,,0.99,2,0,,1,,
11498,nickelback,21363,40.2%,21270,1.00,75.8,6.3,1209,32118,0.67,0.16,0.66,0.10,0.10,1.06,21363,21270,1.00,0.67,14742,K - D diff.,2759,2857,0.97,0.95,72.5%,12.0%,17376,9710,3709,1078,224,21,14782,985,1655,3433,505,45,917,8119,3849,646,845,684,349,418,584,564,1029,266,485,60,387,370,610,357,97,1,60,463,12,15,1,10,2,2,8,,,0,0,0,3,8,0,0,0,,,,0,,1,,,
16947,perfecto,10221,46.5%,9873,1.04,70.4,4.3,617,16274,0.63,0.13,0.61,0.09,0.09,1.04,10221,9873,1.04,0.63,7150,K - D diff.,1046,1009,1.04,0.88,72.6%,8.9%,9124,4774,1796,477,91,12,7403,200,727,1729,162,38,149,3627,1636,449,508,391,132,828,426,218,167,139,65,50,267,305,573,77,79,6,11,12,11,23,0,2,3,2,1,,,,1,2,5,0,,0,0,,,,,0,,,,
12781,k1to,20565,57.9%,21007,0.98,74.5,4.5,1137,30246,0.68,0.12,0.69,0.10,0.09,1.04,20565,21007,0.98,0.68,13916,K - D diff.,3202,3562,0.90,1.00,74.3%,15.1%,16330,8977,3541,1112,260,26,14161,1242,971,3888,239,109,1158,8519,3078,1212,1410,672,240,680,382,290,664,219,200,59,294,235,691,135,51,14,47,8,80,18,1,0,5,5,4,,,,18,1,53,7,,0,,0,,,,0,1,,,
13177,stellar,7396,45.7%,7370,1.00,76.2,4.3,427,10968,0.67,0.13,0.67,0.10,0.10,1.05,7396,7370,1.00,0.67,5095,K - D diff.,906,901,1.01,0.94,69.5%,11.7%,5873,3300,1367,358,62,8,5076,353,498,1394,82,6,326,2669,1191,392,161,267,169,380,217,42,87,211,236,27,167,142,440,26,26,0,149,14,2,0,0,0,0,1,1,,,0,0,1,2,0,0,0,0,,,,,,,0,,
884,xizt,28491,46.8%,27984,1.02,70.4,5.0,1665,42830,0.67,0.17,0.65,0.10,0.10,,28491,27984,1.02,0.67,19825,K - D diff.,3698,3347,1.10,0.97,77.6%,12.4%,23005,13114,5095,1369,225,22,21772,703,920,4686,365,61,239,11351,6655,1223,361,1076,743,127,157,145,1735,551,373,62,612,1015,277,265,256,6,113,359,51,6,16,7,0,19,172,1,,1,397,0,9,5,3,0,,,0,0.98,,0,,0,,0
1485,rubino,17632,52.5%,17802,0.99,71.7,2.3,998,26140,0.67,0.13,0.68,0.10,0.09,,17632,17802,0.99,0.67,12006,K - D diff.,2289,2494,0.92,0.95,71.9%,12.4%,14134,7734,3164,906,175,27,12187,846,1070,3357,140,45,785,6545,2874,1044,421,550,228,402,143,292,1508,650,391,36,188,405,265,58,282,32,109,59,25,2,6,0,0,36,181,0,,1,24,0,2,1,,0,,,,0.98,0,0,,,1,
8488,zedko,16855,52.6%,16863,1.00,73.7,4.6,956,25247,0.67,0.13,0.67,0.10,0.09,,16855,16863,1.00,0.67,11594,K - D diff.,2595,2554,1.02,1.01,73.4%,14.3%,13653,7595,2934,886,162,17,11749,713,980,3160,216,92,606,6565,3138,827,1117,623,179,86,348,347,988,148,253,96,358,484,130,129,149,6,65,52,13,29,4,2,4,36,9,,,0,10,0,8,1,0,0,0,,,0.98,,,,,,
11747,jnt,9605,35.2%,9415,1.02,69.2,3.8,579,14889,0.65,0.11,0.63,0.09,0.09,1.03,9605,9415,1.02,0.65,6652,K - D diff.,1463,1219,1.20,1.02,74.0%,14.2%,8237,4346,1760,449,93,4,4324,3179,454,1512,131,30,3062,2453,1025,552,263,322,154,200,142,146,132,147,106,116,123,270,121,68,54,0,16,4,58,11,0,0,1,9,2,,,,0,0,2,1,,0,,0,,,,,,0,,
334,adren,31286,48.8%,31498,0.99,76.0,5.3,1763,46342,0.68,0.15,0.68,0.08,0.07,,31286,31498,0.99,0.68,21329,K - D diff.,4746,5110,0.93,0.99,74.2%,14.7%,25013,13748,5600,1652,303,26,22592,729,1816,5426,523,250,651,11892,5083,1408,912,1091,480,256,545,803,4528,528,361,59,318,439,76,374,499,2,176,327,72,18,25,15,5,165,8,,,3,16,3,2,3,0,0,,0,,0.98,0,,,0,,
16318,bew,6854,50.7%,6911,0.99,76.3,6.4,376,10079,0.68,0.15,0.69,0.11,0.11,1.05,6854,6911,0.99,0.68,4695,K - D diff.,935,919,1.02,0.98,72.9%,13.5%,5384,3039,1235,348,64,9,5037,169,322,1198,123,18,138,2678,1601,352,338,271,70,358,181,119,19,95,10,28,128,120,133,98,39,0,33,0,0,5,1,0,1,4,11,0,,0,1,0,1,2,,0,0,,,,,,,,,
13170,kwezz,7801,55.8%,7880,0.99,73.0,4.6,438,11752,0.66,0.11,0.67,0.09,0.09,1.01,7801,7880,0.99,0.66,5278,K - D diff.,873,971,0.90,0.90,73.3%,11.4%,6474,3349,1436,401,83,9,5650,217,503,1315,114,26,211,3231,1383,403,316,304,132,195,263,197,289,87,34,6,230,168,154,76,30,8,39,3,1,21,0,,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,,0,,,
12088,ryann,12192,55.1%,12461,0.98,73.9,3.0,697,17857,0.68,0.12,0.70,0.12,0.10,1.04,12192,12461,0.98,0.68,8231,K - D diff.,1971,2037,0.97,1.03,73.1%,15.7%,9626,5228,2207,652,126,18,8776,305,830,2126,103,78,248,4263,2192,581,400,506,192,968,155,259,76,315,398,51,120,257,900,44,75,4,33,21,5,8,1,3,4,30,8,,,2,4,,7,2,2,0,,0,,,7,0,,,,
7965,larsen,7801,30.4%,7748,1.01,70.1,4.0,448,11786,0.66,0.11,0.66,0.09,0.08,,7801,7748,1.01,0.66,5412,K - D diff.,1409,1116,1.26,1.11,72.0%,17.7%,6374,3572,1389,364,76,11,1878,4161,248,1399,104,30,4036,1144,322,390,327,280,131,31,73,99,136,64,57,125,82,136,27,69,73,0,22,94,9,7,5,1,1,0,5,,,1,0,1,2,0,,0,,,,0.98,,,,,,1
13992,zix,7076,54.4%,7242,0.98,75.0,4.4,400,10329,0.69,0.14,0.70,0.12,0.11,1.04,7076,7242,0.98,0.69,4763,K - D diff.,1001,1083,0.92,0.98,74.0%,13.9%,5566,3000,1304,373,81,5,5327,29,425,1238,66,5,27,3134,1592,391,230,264,87,2,62,129,175,220,207,1,106,222,96,26,33,9,11,1,16,0,0,0,0,1,2,,,0,0,0,0,1,0,0,,,,,,,,,,
8716,deadfox,13856,38.4%,13910,1.00,69.5,3.5,807,21060,0.66,0.13,0.66,0.10,0.11,,13856,13910,1.00,0.66,9453,K - D diff.,2154,2095,1.03,1.01,73.2%,14.6%,11607,6098,2476,727,138,14,7021,3405,864,2387,173,22,3359,3720,1659,667,293,510,305,0,224,206,667,280,395,45,338,601,36,90,154,2,72,106,37,0,0,1,0,10,0,,,0,1,0,0,0,,0,,0,,0.98,0,,0,,,
9819,doto,11470,54.8%,11634,0.99,74.7,4.5,645,17195,0.67,0.14,0.68,0.09,0.09,,11470,11634,0.99,0.67,7741,K - D diff.,1711,1980,0.86,0.97,73.3%,14.0%,9454,4879,2134,603,111,14,8034,712,579,1989,124,75,624,4212,1961,568,580,349,168,837,249,206,434,54,112,79,215,122,253,85,76,0,102,69,6,20,2,4,4,4,4,,,,7,2,12,2,,0,,2,,0.98,,,,,,
5045,zende,7064,47.7%,7065,1.00,74.1,3.4,397,10444,0.68,0.13,0.68,0.09,0.11,,7064,7065,1.00,0.68,4880,K - D diff.,914,876,1.04,0.96,72.8%,12.9%,5564,3201,1265,344,63,7,5497,74,203,1214,66,15,72,2999,1029,325,151,205,98,0,0,15,1088,93,158,2,97,284,0,45,182,,125,34,19,0,2,0,,12,9,,,0,0,0,0,0,0,0,0,,,0.98,,,,0,,
11840,boombl4,18026,41.6%,18360,0.98,76.4,4.5,1013,26835,0.67,0.14,0.68,0.09,0.08,1.05,18026,18360,0.98,0.67,12203,K - D diff.,3196,3537,0.90,1.04,72.0%,16.6%,14632,7800,3208,993,179,23,11885,434,2100,3230,244,180,400,6017,2830,903,422,634,222,412,989,596,1212,836,476,32,217,395,802,143,142,18,16,54,12,17,3,2,40,14,6,,,0,2,0,73,0,1,0,0,,,,0,,,,,
8374,bodyy,20511,56.4%,20805,0.99,75.3,4.1,1159,30581,0.67,0.14,0.68,0.11,0.09,,20511,20805,0.99,0.67,13949,K - D diff.,3280,3447,0.95,1.02,72.8%,15.1%,16632,8984,3632,1098,215,20,15036,512,1133,3556,240,90,468,8438,4367,928,608,783,279,8,347,460,806,231,224,35,402,615,400,127,299,43,247,156,57,17,0,3,0,21,2,0,,0,5,6,37,4,,0,0,,,0.98,0,,,,,
7438,anger,12065,50.9%,12294,0.98,74.2,3.5,682,17700,0.68,0.14,0.69,0.10,0.10,,12065,12294,0.98,0.68,8175,K - D diff.,1551,1655,0.94,0.95,72.1%,12.9%,9525,5219,2188,639,112,17,9051,37,448,2397,120,22,26,5311,1325,84,368,459,282,3,65,96,1366,133,213,7,333,569,144,69,203,5,320,543,24,1,12,1,0,18,33,,,0,4,0,2,0,0,0,,2,,0.98,,,,0,,0
10827,prt,12145,53.2%,12214,0.99,73.0,2.9,699,18092,0.67,0.13,0.68,0.11,0.11,1.03,12145,12214,0.99,0.67,8361,K - D diff.,1666,1694,0.98,0.97,73.2%,13.1%,9731,5459,2164,602,128,8,8300,572,932,2214,135,28,512,4064,2558,432,872,422,146,403,533,274,189,86,100,60,319,54,713,44,31,23,14,191,2,17,0,2,0,1,0,0,,,0,0,4,0,0,0,0,,,,,,,,0,
